site	year	rep	specie	Date
7	11	2	12	28
8	11	2	12	28
9	11	2	12	28
10	11	2	12	28
11	11	2	12	28
12	11	2	12	28
13	11	2	12	28
14	11	2	12	28
15	11	2	12	28
16	11	2	12	28
17	11	2	12	28
18	11	2	12	28
19	11	2	12	28
1	12	2	12	56
2	12	2	12	56
3	12	2	12	56
4	12	2	12	56
5	12	2	12	56
6	12	2	12	56
7	12	2	12	56
8	12	2	12	56
9	12	2	12	56
10	12	2	12	56
11	12	2	12	56
12	12	2	12	56
13	12	2	12	56
14	12	2	12	56
15	12	2	12	56
16	12	2	12	56
17	12	2	12	56
18	12	2	12	56
19	12	2	12	56
1	1	1	13	42
2	1	1	13	42
3	1	1	13	42
4	1	1	13	42
5	1	1	13	42
6	1	1	13	42
7	1	1	13	42
8	1	1	13	42
9	1	1	13	42
10	1	1	13	42
11	1	1	13	42
12	1	1	13	42
13	1	1	13	42
14	1	1	13	42
15	1	1	13	42
16	1	1	13	42
17	1	1	13	42
18	1	1	13	42
19	1	1	13	42
1	2	1	13	41
2	2	1	13	41
3	2	1	13	41
4	2	1	13	41
5	2	1	13	41
6	2	1	13	41
7	2	1	13	41
8	2	1	13	41
9	2	1	13	41
10	2	1	13	41
11	2	1	13	41
12	2	1	13	41
13	2	1	13	41
14	2	1	13	41
15	2	1	13	41
16	2	1	13	41
17	2	1	13	41
18	2	1	13	41
19	2	1	13	41
1	3	1	13	18
2	3	1	13	18
3	3	1	13	18
4	3	1	13	18
5	3	1	13	18
6	3	1	13	18
7	3	1	13	18
8	3	1	13	18
9	3	1	13	18
10	3	1	13	18
11	3	1	13	18
12	3	1	13	18
13	3	1	13	18
14	3	1	13	18
15	3	1	13	18
16	3	1	13	18
17	3	1	13	18
18	3	1	13	18
19	3	1	13	18
1	4	1	13	39
2	4	1	13	39
3	4	1	13	39
4	4	1	13	39
5	4	1	13	39
6	4	1	13	39
7	4	1	13	39
8	4	1	13	39
9	4	1	13	39
10	4	1	13	39
11	4	1	13	39
12	4	1	13	39
13	4	1	13	39
14	4	1	13	39
15	4	1	13	39
16	4	1	13	39
17	4	1	13	39
18	4	1	13	39
19	4	1	13	39
1	5	1	13	25
2	5	1	13	25
3	5	1	13	25
4	5	1	13	25
5	5	1	13	25
6	5	1	13	25
7	5	1	13	25
8	5	1	13	25
9	5	1	13	25
10	5	1	13	25
11	5	1	13	25
12	5	1	13	25
13	5	1	13	25
14	5	1	13	25
15	5	1	13	25
16	5	1	13	25
17	5	1	13	25
18	5	1	13	25
19	5	1	13	25
1	6	1	13	31
2	6	1	13	31
3	6	1	13	31
4	6	1	13	31
5	6	1	13	31
6	6	1	13	31
7	6	1	13	31
8	6	1	13	31
9	6	1	13	31
10	6	1	13	31
11	6	1	13	31
12	6	1	13	31
13	6	1	13	31
14	6	1	13	31
15	6	1	13	31
16	6	1	13	31
17	6	1	13	31
18	6	1	13	31
19	6	1	13	31
1	7	1	13	29
2	7	1	13	29
3	7	1	13	29
4	7	1	13	29
5	7	1	13	29
6	7	1	13	29
7	7	1	13	29
8	7	1	13	29
9	7	1	13	29
10	7	1	13	29
11	7	1	13	29
12	7	1	13	29
13	7	1	13	29
14	7	1	13	29
15	7	1	13	29
16	7	1	13	29
17	7	1	13	29
18	7	1	13	29
19	7	1	13	29
1	8	1	13	25
2	8	1	13	25
3	8	1	13	25
4	8	1	13	25
5	8	1	13	25
6	8	1	13	25
7	8	1	13	25
8	8	1	13	25
9	8	1	13	25
10	8	1	13	25
11	8	1	13	25
12	8	1	13	25
13	8	1	13	25
14	8	1	13	25
15	8	1	13	25
16	8	1	13	25
17	8	1	13	25
18	8	1	13	25
19	8	1	13	25
1	9	1	13	17
2	9	1	13	17
3	9	1	13	17
4	9	1	13	17
5	9	1	13	17
6	9	1	13	17
7	9	1	13	17
8	9	1	13	17
9	9	1	13	17
10	9	1	13	17
11	9	1	13	17
12	9	1	13	17
13	9	1	13	17
14	9	1	13	17
15	9	1	13	17
16	9	1	13	17
17	9	1	13	17
18	9	1	13	17
19	9	1	13	17
1	10	1	13	23
2	10	1	13	23
3	10	1	13	23
4	10	1	13	23
5	10	1	13	23
6	10	1	13	23
7	10	1	13	23
8	10	1	13	23
9	10	1	13	23
10	10	1	13	23
11	10	1	13	23
12	10	1	13	23
13	10	1	13	23
14	10	1	13	23
15	10	1	13	23
16	10	1	13	23
17	10	1	13	23
18	10	1	13	23
19	10	1	13	23
1	11	1	13	28
2	11	1	13	28
3	11	1	13	28
4	11	1	13	28
5	11	1	13	28
6	11	1	13	28
7	11	1	13	28
8	11	1	13	28
9	11	1	13	28
10	11	1	13	28
11	11	1	13	28
12	11	1	13	28
13	11	1	13	28
14	11	1	13	28
15	11	1	13	28
16	11	1	13	28
17	11	1	13	28
18	11	1	13	28
19	11	1	13	28
1	12	1	13	27
2	12	1	13	27
3	12	1	13	27
4	12	1	13	27
5	12	1	13	27
6	12	1	13	27
7	12	1	13	27
8	12	1	13	27
9	12	1	13	27
10	12	1	13	27
11	12	1	13	27
12	12	1	13	27
13	12	1	13	27
14	12	1	13	27
15	12	1	13	27
16	12	1	13	27
17	12	1	13	27
18	12	1	13	27
19	12	1	13	27
1	1	2	13	42
2	1	2	13	42
3	1	2	13	42
4	1	2	13	42
5	1	2	13	42
6	1	2	13	42
7	1	2	13	42
8	1	2	13	42
9	1	2	13	42
10	1	2	13	42
11	1	2	13	42
12	1	2	13	42
13	1	2	13	42
14	1	2	13	42
15	1	2	13	42
16	1	2	13	42
17	1	2	13	42
18	1	2	13	42
19	1	2	13	42
1	2	2	13	41
2	2	2	13	41
3	2	2	13	41
4	2	2	13	41
5	2	2	13	41
6	2	2	13	41
7	2	2	13	41
8	2	2	13	41
9	2	2	13	41
10	2	2	13	41
11	2	2	13	41
12	2	2	13	41
13	2	2	13	41
14	2	2	13	41
15	2	2	13	41
16	2	2	13	41
17	2	2	13	41
18	2	2	13	41
19	2	2	13	41
1	3	2	13	18
2	3	2	13	18
3	3	2	13	18
4	3	2	13	18
5	3	2	13	18
6	3	2	13	18
7	3	2	13	18
8	3	2	13	18
9	3	2	13	18
10	3	2	13	18
11	3	2	13	18
12	3	2	13	18
13	3	2	13	18
14	3	2	13	18
15	3	2	13	18
16	3	2	13	18
17	3	2	13	18
18	3	2	13	18
19	3	2	13	18
1	4	2	13	39
2	4	2	13	39
3	4	2	13	39
4	4	2	13	39
5	4	2	13	39
6	4	2	13	39
7	4	2	13	39
8	4	2	13	39
9	4	2	13	39
10	4	2	13	39
11	4	2	13	39
12	4	2	13	39
13	4	2	13	39
14	4	2	13	39
15	4	2	13	39
16	4	2	13	39
17	4	2	13	39
18	4	2	13	39
19	4	2	13	39
1	5	2	13	25
2	5	2	13	25
3	5	2	13	25
4	5	2	13	25
5	5	2	13	25
6	5	2	13	25
7	5	2	13	25
8	5	2	13	25
9	5	2	13	25
10	5	2	13	25
11	5	2	13	25
12	5	2	13	25
13	5	2	13	25
14	5	2	13	25
15	5	2	13	25
16	5	2	13	25
17	5	2	13	25
18	5	2	13	25
19	5	2	13	25
1	6	2	13	31
2	6	2	13	31
3	6	2	13	31
4	6	2	13	31
5	6	2	13	31
6	6	2	13	31
7	6	2	13	31
8	6	2	13	31
9	6	2	13	31
10	6	2	13	31
11	6	2	13	31
12	6	2	13	31
13	6	2	13	31
14	6	2	13	31
15	6	2	13	31
16	6	2	13	31
17	6	2	13	31
18	6	2	13	31
19	6	2	13	31
1	7	2	13	29
2	7	2	13	29
3	7	2	13	29
4	7	2	13	29
5	7	2	13	29
6	7	2	13	29
7	7	2	13	29
8	7	2	13	29
9	7	2	13	29
10	7	2	13	29
11	7	2	13	29
12	7	2	13	29
13	7	2	13	29
14	7	2	13	29
15	7	2	13	29
16	7	2	13	29
17	7	2	13	29
18	7	2	13	29
19	7	2	13	29
1	8	2	13	25
2	8	2	13	25
3	8	2	13	25
4	8	2	13	25
5	8	2	13	25
6	8	2	13	25
7	8	2	13	25
8	8	2	13	25
9	8	2	13	25
10	8	2	13	25
11	8	2	13	25
12	8	2	13	25
13	8	2	13	25
14	8	2	13	25
15	8	2	13	25
16	8	2	13	25
17	8	2	13	25
18	8	2	13	25
19	8	2	13	25
1	9	2	13	17
2	9	2	13	17
3	9	2	13	17
4	9	2	13	17
5	9	2	13	17
6	9	2	13	17
7	9	2	13	17
8	9	2	13	17
9	9	2	13	17
10	9	2	13	17
11	9	2	13	17
12	9	2	13	17
13	9	2	13	17
14	9	2	13	17
15	9	2	13	17
16	9	2	13	17
17	9	2	13	17
18	9	2	13	17
19	9	2	13	17
1	10	2	13	23
2	10	2	13	23
3	10	2	13	23
4	10	2	13	23
5	10	2	13	23
6	10	2	13	23
7	10	2	13	23
8	10	2	13	23
9	10	2	13	23
10	10	2	13	23
11	10	2	13	23
12	10	2	13	23
13	10	2	13	23
14	10	2	13	23
15	10	2	13	23
16	10	2	13	23
17	10	2	13	23
18	10	2	13	23
19	10	2	13	23
1	11	2	13	28
2	11	2	13	28
3	11	2	13	28
4	11	2	13	28
5	11	2	13	28
6	11	2	13	28
7	11	2	13	28
8	11	2	13	28
9	11	2	13	28
10	11	2	13	28
11	11	2	13	28
12	11	2	13	28
13	11	2	13	28
14	11	2	13	28
15	11	2	13	28
16	11	2	13	28
17	11	2	13	28
18	11	2	13	28
19	11	2	13	28
1	12	2	13	56
2	12	2	13	56
3	12	2	13	56
4	12	2	13	56
5	12	2	13	56
6	12	2	13	56
7	12	2	13	56
8	12	2	13	56
9	12	2	13	56
10	12	2	13	56
11	12	2	13	56
12	12	2	13	56
13	12	2	13	56
14	12	2	13	56
15	12	2	13	56
16	12	2	13	56
17	12	2	13	56
18	12	2	13	56
19	12	2	13	56
1	1	1	14	42
2	1	1	14	42
3	1	1	14	42
4	1	1	14	42
5	1	1	14	42
6	1	1	14	42
7	1	1	14	42
8	1	1	14	42
9	1	1	14	42
10	1	1	14	42
11	1	1	14	42
12	1	1	14	42
13	1	1	14	42
14	1	1	14	42
15	1	1	14	42
16	1	1	14	42
17	1	1	14	42
18	1	1	14	42
19	1	1	14	42
1	2	1	14	41
2	2	1	14	41
3	2	1	14	41
4	2	1	14	41
5	2	1	14	41
6	2	1	14	41
7	2	1	14	41
8	2	1	14	41
9	2	1	14	41
10	2	1	14	41
11	2	1	14	41
12	2	1	14	41
13	2	1	14	41
14	2	1	14	41
15	2	1	14	41
16	2	1	14	41
17	2	1	14	41
18	2	1	14	41
19	2	1	14	41
1	3	1	14	18
2	3	1	14	18
3	3	1	14	18
4	3	1	14	18
5	3	1	14	18
6	3	1	14	18
7	3	1	14	18
8	3	1	14	18
9	3	1	14	18
10	3	1	14	18
11	3	1	14	18
12	3	1	14	18
13	3	1	14	18
14	3	1	14	18
15	3	1	14	18
16	3	1	14	18
17	3	1	14	18
18	3	1	14	18
19	3	1	14	18
1	4	1	14	39
2	4	1	14	39
3	4	1	14	39
4	4	1	14	39
5	4	1	14	39
6	4	1	14	39
7	4	1	14	39
8	4	1	14	39
9	4	1	14	39
10	4	1	14	39
11	4	1	14	39
12	4	1	14	39
13	4	1	14	39
14	4	1	14	39
15	4	1	14	39
16	4	1	14	39
17	4	1	14	39
18	4	1	14	39
19	4	1	14	39
1	5	1	14	25
2	5	1	14	25
3	5	1	14	25
4	5	1	14	25
5	5	1	14	25
6	5	1	14	25
7	5	1	14	25
8	5	1	14	25
9	5	1	14	25
10	5	1	14	25
11	5	1	14	25
12	5	1	14	25
13	5	1	14	25
14	5	1	14	25
15	5	1	14	25
16	5	1	14	25
17	5	1	14	25
18	5	1	14	25
19	5	1	14	25
1	6	1	14	31
2	6	1	14	31
3	6	1	14	31
4	6	1	14	31
5	6	1	14	31
6	6	1	14	31
7	6	1	14	31
8	6	1	14	31
9	6	1	14	31
10	6	1	14	31
11	6	1	14	31
12	6	1	14	31
13	6	1	14	31
14	6	1	14	31
15	6	1	14	31
16	6	1	14	31
17	6	1	14	31
18	6	1	14	31
19	6	1	14	31
1	7	1	14	29
2	7	1	14	29
3	7	1	14	29
4	7	1	14	29
5	7	1	14	29
6	7	1	14	29
7	7	1	14	29
8	7	1	14	29
9	7	1	14	29
10	7	1	14	29
11	7	1	14	29
12	7	1	14	29
13	7	1	14	29
14	7	1	14	29
15	7	1	14	29
16	7	1	14	29
17	7	1	14	29
18	7	1	14	29
19	7	1	14	29
1	8	1	14	25
2	8	1	14	25
3	8	1	14	25
4	8	1	14	25
5	8	1	14	25
6	8	1	14	25
7	8	1	14	25
8	8	1	14	25
9	8	1	14	25
10	8	1	14	25
11	8	1	14	25
12	8	1	14	25
13	8	1	14	25
14	8	1	14	25
15	8	1	14	25
16	8	1	14	25
17	8	1	14	25
18	8	1	14	25
19	8	1	14	25
1	9	1	14	17
2	9	1	14	17
3	9	1	14	17
4	9	1	14	17
5	9	1	14	17
6	9	1	14	17
7	9	1	14	17
8	9	1	14	17
9	9	1	14	17
10	9	1	14	17
11	9	1	14	17
12	9	1	14	17
13	9	1	14	17
14	9	1	14	17
15	9	1	14	17
16	9	1	14	17
17	9	1	14	17
18	9	1	14	17
19	9	1	14	17
1	10	1	14	23
2	10	1	14	23
3	10	1	14	23
4	10	1	14	23
5	10	1	14	23
6	10	1	14	23
7	10	1	14	23
8	10	1	14	23
9	10	1	14	23
10	10	1	14	23
11	10	1	14	23
12	10	1	14	23
13	10	1	14	23
14	10	1	14	23
15	10	1	14	23
16	10	1	14	23
17	10	1	14	23
18	10	1	14	23
19	10	1	14	23
1	11	1	14	28
2	11	1	14	28
3	11	1	14	28
4	11	1	14	28
5	11	1	14	28
6	11	1	14	28
7	11	1	14	28
8	11	1	14	28
9	11	1	14	28
10	11	1	14	28
11	11	1	14	28
12	11	1	14	28
13	11	1	14	28
14	11	1	14	28
15	11	1	14	28
16	11	1	14	28
17	11	1	14	28
18	11	1	14	28
19	11	1	14	28
1	12	1	14	27
2	12	1	14	27
3	12	1	14	27
4	12	1	14	27
5	12	1	14	27
6	12	1	14	27
7	12	1	14	27
8	12	1	14	27
9	12	1	14	27
10	12	1	14	27
11	12	1	14	27
12	12	1	14	27
13	12	1	14	27
14	12	1	14	27
15	12	1	14	27
16	12	1	14	27
17	12	1	14	27
18	12	1	14	27
19	12	1	14	27
1	1	2	14	42
2	1	2	14	42
3	1	2	14	42
4	1	2	14	42
5	1	2	14	42
6	1	2	14	42
7	1	2	14	42
8	1	2	14	42
9	1	2	14	42
10	1	2	14	42
11	1	2	14	42
12	1	2	14	42
13	1	2	14	42
14	1	2	14	42
15	1	2	14	42
16	1	2	14	42
17	1	2	14	42
18	1	2	14	42
19	1	2	14	42
1	2	2	14	41
2	2	2	14	41
3	2	2	14	41
4	2	2	14	41
5	2	2	14	41
6	2	2	14	41
7	2	2	14	41
8	2	2	14	41
9	2	2	14	41
10	2	2	14	41
11	2	2	14	41
12	2	2	14	41
13	2	2	14	41
14	2	2	14	41
15	2	2	14	41
16	2	2	14	41
17	2	2	14	41
18	2	2	14	41
19	2	2	14	41
1	3	2	14	18
2	3	2	14	18
3	3	2	14	18
4	3	2	14	18
5	3	2	14	18
6	3	2	14	18
7	3	2	14	18
8	3	2	14	18
9	3	2	14	18
10	3	2	14	18
11	3	2	14	18
12	3	2	14	18
13	3	2	14	18
14	3	2	14	18
15	3	2	14	18
16	3	2	14	18
17	3	2	14	18
18	3	2	14	18
19	3	2	14	18
1	4	2	14	39
2	4	2	14	39
3	4	2	14	39
4	4	2	14	39
5	4	2	14	39
6	4	2	14	39
7	4	2	14	39
8	4	2	14	39
9	4	2	14	39
10	4	2	14	39
11	4	2	14	39
12	4	2	14	39
13	4	2	14	39
14	4	2	14	39
15	4	2	14	39
16	4	2	14	39
17	4	2	14	39
18	4	2	14	39
19	4	2	14	39
1	5	2	14	25
2	5	2	14	25
3	5	2	14	25
4	5	2	14	25
5	5	2	14	25
6	5	2	14	25
7	5	2	14	25
8	5	2	14	25
9	5	2	14	25
10	5	2	14	25
11	5	2	14	25
12	5	2	14	25
13	5	2	14	25
14	5	2	14	25
15	5	2	14	25
16	5	2	14	25
17	5	2	14	25
18	5	2	14	25
19	5	2	14	25
1	6	2	14	31
2	6	2	14	31
3	6	2	14	31
4	6	2	14	31
5	6	2	14	31
6	6	2	14	31
7	6	2	14	31
8	6	2	14	31
9	6	2	14	31
10	6	2	14	31
11	6	2	14	31
12	6	2	14	31
13	6	2	14	31
14	6	2	14	31
15	6	2	14	31
16	6	2	14	31
17	6	2	14	31
18	6	2	14	31
19	6	2	14	31
1	7	2	14	29
2	7	2	14	29
3	7	2	14	29
4	7	2	14	29
5	7	2	14	29
6	7	2	14	29
7	7	2	14	29
8	7	2	14	29
9	7	2	14	29
10	7	2	14	29
11	7	2	14	29
12	7	2	14	29
13	7	2	14	29
14	7	2	14	29
15	7	2	14	29
16	7	2	14	29
17	7	2	14	29
18	7	2	14	29
19	7	2	14	29
1	8	2	14	25
2	8	2	14	25
3	8	2	14	25
4	8	2	14	25
5	8	2	14	25
6	8	2	14	25
7	8	2	14	25
8	8	2	14	25
9	8	2	14	25
10	8	2	14	25
11	8	2	14	25
12	8	2	14	25
13	8	2	14	25
14	8	2	14	25
15	8	2	14	25
16	8	2	14	25
17	8	2	14	25
18	8	2	14	25
19	8	2	14	25
1	9	2	14	17
2	9	2	14	17
3	9	2	14	17
4	9	2	14	17
5	9	2	14	17
6	9	2	14	17
7	9	2	14	17
8	9	2	14	17
9	9	2	14	17
10	9	2	14	17
11	9	2	14	17
12	9	2	14	17
13	9	2	14	17
14	9	2	14	17
15	9	2	14	17
16	9	2	14	17
17	9	2	14	17
18	9	2	14	17
19	9	2	14	17
1	10	2	14	23
2	10	2	14	23
3	10	2	14	23
4	10	2	14	23
5	10	2	14	23
6	10	2	14	23
7	10	2	14	23
8	10	2	14	23
9	10	2	14	23
10	10	2	14	23
11	10	2	14	23
12	10	2	14	23
13	10	2	14	23
14	10	2	14	23
15	10	2	14	23
16	10	2	14	23
17	10	2	14	23
18	10	2	14	23
19	10	2	14	23
1	11	2	14	28
2	11	2	14	28
3	11	2	14	28
4	11	2	14	28
5	11	2	14	28
6	11	2	14	28
7	11	2	14	28
8	11	2	14	28
9	11	2	14	28
10	11	2	14	28
11	11	2	14	28
12	11	2	14	28
13	11	2	14	28
14	11	2	14	28
15	11	2	14	28
16	11	2	14	28
17	11	2	14	28
18	11	2	14	28
19	11	2	14	28
1	12	2	14	56
2	12	2	14	56
3	12	2	14	56
4	12	2	14	56
5	12	2	14	56
6	12	2	14	56
7	12	2	14	56
8	12	2	14	56
9	12	2	14	56
10	12	2	14	56
11	12	2	14	56
12	12	2	14	56
13	12	2	14	56
14	12	2	14	56
15	12	2	14	56
16	12	2	14	56
17	12	2	14	56
18	12	2	14	56
19	12	2	14	56
1	1	1	15	42
2	1	1	15	42
3	1	1	15	42
4	1	1	15	42
5	1	1	15	42
6	1	1	15	42
7	1	1	15	42
8	1	1	15	42
9	1	1	15	42
10	1	1	15	42
11	1	1	15	42
12	1	1	15	42
13	1	1	15	42
14	1	1	15	42
15	1	1	15	42
16	1	1	15	42
17	1	1	15	42
18	1	1	15	42
19	1	1	15	42
1	2	1	15	41
2	2	1	15	41
3	2	1	15	41
4	2	1	15	41
5	2	1	15	41
6	2	1	15	41
7	2	1	15	41
8	2	1	15	41
9	2	1	15	41
10	2	1	15	41
11	2	1	15	41
12	2	1	15	41
13	2	1	15	41
14	2	1	15	41
15	2	1	15	41
16	2	1	15	41
17	2	1	15	41
18	2	1	15	41
19	2	1	15	41
1	3	1	15	18
2	3	1	15	18
3	3	1	15	18
4	3	1	15	18
5	3	1	15	18
6	3	1	15	18
7	3	1	15	18
8	3	1	15	18
9	3	1	15	18
10	3	1	15	18
11	3	1	15	18
12	3	1	15	18
13	3	1	15	18
14	3	1	15	18
15	3	1	15	18
16	3	1	15	18
17	3	1	15	18
18	3	1	15	18
19	3	1	15	18
1	4	1	15	39
2	4	1	15	39
3	4	1	15	39
4	4	1	15	39
5	4	1	15	39
6	4	1	15	39
7	4	1	15	39
8	4	1	15	39
9	4	1	15	39
10	4	1	15	39
11	4	1	15	39
12	4	1	15	39
13	4	1	15	39
14	4	1	15	39
15	4	1	15	39
16	4	1	15	39
17	4	1	15	39
18	4	1	15	39
19	4	1	15	39
1	5	1	15	25
2	5	1	15	25
3	5	1	15	25
4	5	1	15	25
5	5	1	15	25
6	5	1	15	25
7	5	1	15	25
8	5	1	15	25
9	5	1	15	25
10	5	1	15	25
11	5	1	15	25
12	5	1	15	25
13	5	1	15	25
14	5	1	15	25
15	5	1	15	25
16	5	1	15	25
17	5	1	15	25
18	5	1	15	25
19	5	1	15	25
1	6	1	15	31
2	6	1	15	31
3	6	1	15	31
4	6	1	15	31
5	6	1	15	31
6	6	1	15	31
7	6	1	15	31
8	6	1	15	31
9	6	1	15	31
10	6	1	15	31
11	6	1	15	31
12	6	1	15	31
13	6	1	15	31
14	6	1	15	31
15	6	1	15	31
16	6	1	15	31
17	6	1	15	31
18	6	1	15	31
19	6	1	15	31
1	7	1	15	29
2	7	1	15	29
3	7	1	15	29
4	7	1	15	29
5	7	1	15	29
6	7	1	15	29
7	7	1	15	29
8	7	1	15	29
9	7	1	15	29
10	7	1	15	29
11	7	1	15	29
12	7	1	15	29
13	7	1	15	29
14	7	1	15	29
15	7	1	15	29
16	7	1	15	29
17	7	1	15	29
18	7	1	15	29
19	7	1	15	29
1	8	1	15	25
2	8	1	15	25
3	8	1	15	25
4	8	1	15	25
5	8	1	15	25
6	8	1	15	25
7	8	1	15	25
8	8	1	15	25
9	8	1	15	25
10	8	1	15	25
11	8	1	15	25
12	8	1	15	25
13	8	1	15	25
14	8	1	15	25
15	8	1	15	25
16	8	1	15	25
17	8	1	15	25
18	8	1	15	25
19	8	1	15	25
1	9	1	15	17
2	9	1	15	17
3	9	1	15	17
4	9	1	15	17
5	9	1	15	17
6	9	1	15	17
7	9	1	15	17
8	9	1	15	17
9	9	1	15	17
10	9	1	15	17
11	9	1	15	17
12	9	1	15	17
13	9	1	15	17
14	9	1	15	17
15	9	1	15	17
16	9	1	15	17
17	9	1	15	17
18	9	1	15	17
19	9	1	15	17
1	10	1	15	23
2	10	1	15	23
3	10	1	15	23
4	10	1	15	23
5	10	1	15	23
6	10	1	15	23
7	10	1	15	23
8	10	1	15	23
9	10	1	15	23
10	10	1	15	23
11	10	1	15	23
12	10	1	15	23
13	10	1	15	23
14	10	1	15	23
15	10	1	15	23
16	10	1	15	23
17	10	1	15	23
18	10	1	15	23
19	10	1	15	23
1	11	1	15	28
2	11	1	15	28
3	11	1	15	28
4	11	1	15	28
5	11	1	15	28
6	11	1	15	28
7	11	1	15	28
8	11	1	15	28
9	11	1	15	28
10	11	1	15	28
11	11	1	15	28
12	11	1	15	28
13	11	1	15	28
14	11	1	15	28
15	11	1	15	28
16	11	1	15	28
17	11	1	15	28
18	11	1	15	28
19	11	1	15	28
1	12	1	15	27
2	12	1	15	27
3	12	1	15	27
4	12	1	15	27
5	12	1	15	27
6	12	1	15	27
7	12	1	15	27
8	12	1	15	27
9	12	1	15	27
10	12	1	15	27
11	12	1	15	27
12	12	1	15	27
13	12	1	15	27
14	12	1	15	27
15	12	1	15	27
16	12	1	15	27
17	12	1	15	27
18	12	1	15	27
19	12	1	15	27
1	1	2	15	42
2	1	2	15	42
3	1	2	15	42
4	1	2	15	42
5	1	2	15	42
6	1	2	15	42
7	1	2	15	42
8	1	2	15	42
9	1	2	15	42
10	1	2	15	42
11	1	2	15	42
12	1	2	15	42
13	1	2	15	42
14	1	2	15	42
15	1	2	15	42
16	1	2	15	42
17	1	2	15	42
18	1	2	15	42
19	1	2	15	42
1	2	2	15	41
2	2	2	15	41
3	2	2	15	41
4	2	2	15	41
5	2	2	15	41
6	2	2	15	41
7	2	2	15	41
8	2	2	15	41
9	2	2	15	41
10	2	2	15	41
11	2	2	15	41
12	2	2	15	41
13	2	2	15	41
14	2	2	15	41
15	2	2	15	41
16	2	2	15	41
17	2	2	15	41
18	2	2	15	41
19	2	2	15	41
1	3	2	15	18
2	3	2	15	18
3	3	2	15	18
4	3	2	15	18
5	3	2	15	18
6	3	2	15	18
7	3	2	15	18
8	3	2	15	18
9	3	2	15	18
10	3	2	15	18
11	3	2	15	18
12	3	2	15	18
13	3	2	15	18
14	3	2	15	18
15	3	2	15	18
16	3	2	15	18
17	3	2	15	18
18	3	2	15	18
19	3	2	15	18
1	4	2	15	39
2	4	2	15	39
3	4	2	15	39
4	4	2	15	39
5	4	2	15	39
6	4	2	15	39
7	4	2	15	39
8	4	2	15	39
9	4	2	15	39
10	4	2	15	39
11	4	2	15	39
12	4	2	15	39
13	4	2	15	39
14	4	2	15	39
15	4	2	15	39
16	4	2	15	39
17	4	2	15	39
18	4	2	15	39
19	4	2	15	39
1	5	2	15	25
2	5	2	15	25
3	5	2	15	25
4	5	2	15	25
5	5	2	15	25
6	5	2	15	25
7	5	2	15	25
8	5	2	15	25
9	5	2	15	25
10	5	2	15	25
11	5	2	15	25
12	5	2	15	25
13	5	2	15	25
14	5	2	15	25
15	5	2	15	25
16	5	2	15	25
17	5	2	15	25
18	5	2	15	25
19	5	2	15	25
1	6	2	15	31
2	6	2	15	31
3	6	2	15	31
4	6	2	15	31
5	6	2	15	31
6	6	2	15	31
7	6	2	15	31
8	6	2	15	31
9	6	2	15	31
10	6	2	15	31
11	6	2	15	31
12	6	2	15	31
13	6	2	15	31
14	6	2	15	31
15	6	2	15	31
16	6	2	15	31
17	6	2	15	31
18	6	2	15	31
19	6	2	15	31
1	7	2	15	29
2	7	2	15	29
3	7	2	15	29
4	7	2	15	29
5	7	2	15	29
6	7	2	15	29
7	7	2	15	29
8	7	2	15	29
9	7	2	15	29
10	7	2	15	29
11	7	2	15	29
12	7	2	15	29
13	7	2	15	29
14	7	2	15	29
15	7	2	15	29
16	7	2	15	29
17	7	2	15	29
18	7	2	15	29
19	7	2	15	29
1	8	2	15	25
2	8	2	15	25
3	8	2	15	25
4	8	2	15	25
5	8	2	15	25
6	8	2	15	25
7	8	2	15	25
8	8	2	15	25
9	8	2	15	25
10	8	2	15	25
11	8	2	15	25
12	8	2	15	25
13	8	2	15	25
14	8	2	15	25
15	8	2	15	25
16	8	2	15	25
17	8	2	15	25
18	8	2	15	25
19	8	2	15	25
1	9	2	15	17
2	9	2	15	17
3	9	2	15	17
4	9	2	15	17
5	9	2	15	17
6	9	2	15	17
7	9	2	15	17
8	9	2	15	17
9	9	2	15	17
10	9	2	15	17
11	9	2	15	17
12	9	2	15	17
13	9	2	15	17
14	9	2	15	17
15	9	2	15	17
16	9	2	15	17
17	9	2	15	17
18	9	2	15	17
19	9	2	15	17
1	10	2	15	23
2	10	2	15	23
3	10	2	15	23
4	10	2	15	23
5	10	2	15	23
6	10	2	15	23
7	10	2	15	23
8	10	2	15	23
9	10	2	15	23
10	10	2	15	23
11	10	2	15	23
12	10	2	15	23
13	10	2	15	23
14	10	2	15	23
15	10	2	15	23
16	10	2	15	23
17	10	2	15	23
18	10	2	15	23
19	10	2	15	23
1	11	2	15	28
2	11	2	15	28
3	11	2	15	28
4	11	2	15	28
5	11	2	15	28
6	11	2	15	28
7	11	2	15	28
8	11	2	15	28
9	11	2	15	28
10	11	2	15	28
11	11	2	15	28
12	11	2	15	28
13	11	2	15	28
14	11	2	15	28
15	11	2	15	28
16	11	2	15	28
17	11	2	15	28
18	11	2	15	28
19	11	2	15	28
1	12	2	15	56
2	12	2	15	56
3	12	2	15	56
4	12	2	15	56
5	12	2	15	56
6	12	2	15	56
7	12	2	15	56
8	12	2	15	56
9	12	2	15	56
10	12	2	15	56
11	12	2	15	56
12	12	2	15	56
13	12	2	15	56
14	12	2	15	56
15	12	2	15	56
16	12	2	15	56
17	12	2	15	56
